Código Grupo;Descrição Grupo;Código SubGrupo;Descrição SubGrupo;Sequência Grupo;Descrição Categoria;Mês/Ano;Ano-Mês-Dia;Valor;Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Set/2024;2024-09-01;-6438.17;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Out/2024;2024-10-01;0.0;4 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Jan/2024;2024-01-01;-9017.02;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Fev/2024;2024-02-01;-1232.1;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Mar/2024;2024-03-01;-10000.0;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Abr/2024;2024-04-01;-10338.5;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Mai/2024;2024-05-01;-10200.0;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Jun/2024;2024-06-01;-18977.28;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Jul/2024;2024-07-01;-23977.28;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Ago/2024;2024-08-01;-4632.47;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Set/2024;2024-09-01;-2037.73;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;2;Máquinas, Equipamentos e Instalações Industriais;Out/2024;2024-10-01;0.0;4 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Jan/2024;2024-01-01;0.0;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Fev/2024;2024-02-01;0.0;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Mar/2024;2024-03-01;0.0;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Abr/2024;2024-04-01;0.0;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Mai/2024;2024-05-01;-350.0;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Jun/2024;2024-06-01;0.0;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Jul/2024;2024-07-01;0.0;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Ago/2024;2024-08-01;0.0;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Set/2024;2024-09-01;-643.75;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;01;01. Investimentos em Imobilizado;3;Móveis, Utensílios e Instalações Administrativos;Out/2024;2024-10-01;0.0;4 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Jan/2024;2024-01-01;69245.1;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Fev/2024;2024-02-01;37580.0;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Mar/2024;2024-03-01;48375.1;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Abr/2024;2024-04-01;40673.5;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Mai/2024;2024-05-01;48360.5;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Jun/2024;2024-06-01;33214.5;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Jul/2024;2024-07-01;64921.89;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Ago/2024;2024-08-01;48041.5;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;1;Receitas de Serviços Cartão C/D;Set/2024;2024-09-01;42174.5;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Jan/2024;2024-01-01;0.0;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Fev/2024;2024-02-01;0.0;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Mar/2024;2024-03-01;587.0;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Abr/2024;2024-04-01;0.0;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Mai/2024;2024-05-01;0.0;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Jun/2024;2024-06-01;0.0;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Jul/2024;2024-07-01;50.0;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Ago/2024;2024-08-01;0.0;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;2;Receitas de Serviços em Espécie;Set/2024;2024-09-01;0.0;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Jan/2024;2024-01-01;20993.0;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Fev/2024;2024-02-01;10599.0;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Mar/2024;2024-03-01;14445.88;1 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Abr/2024;2024-04-01;12541.75;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Mai/2024;2024-05-01;20737.45;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Jun/2024;2024-06-01;17708.75;2 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Jul/2024;2024-07-01;20952.5;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Ago/2024;2024-08-01;26420.58;3 Trimestre
1;1. Receitas Operacionais;01;01. Receita de Vendas de Produtos e Serviços;3;Receitas de Serviços PIX;Set/2024;2024-09-01;38634.25;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Jan/2024;2024-01-01;-3310.9;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Fev/2024;2024-02-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Mar/2024;2024-03-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Abr/2024;2024-04-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Mai/2024;2024-05-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Jun/2024;2024-06-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Jul/2024;2024-07-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Ago/2024;2024-08-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;1;COFINS;Set/2024;2024-09-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Jan/2024;2024-01-01;-4766.93;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Fev/2024;2024-02-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Mar/2024;2024-03-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Abr/2024;2024-04-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Mai/2024;2024-05-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Jun/2024;2024-06-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Jul/2024;2024-07-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Ago/2024;2024-08-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;2;IRPJ;Set/2024;2024-09-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Jan/2024;2024-01-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Fev/2024;2024-02-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Mar/2024;2024-03-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Abr/2024;2024-04-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Mai/2024;2024-05-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Jun/2024;2024-06-01;-1189.07;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Jul/2024;2024-07-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Ago/2024;2024-08-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;3;ISS sobre Faturamento;Set/2024;2024-09-01;-1057.6;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Jan/2024;2024-01-01;-393.93;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Fev/2024;2024-02-01;-397.33;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Mar/2024;2024-03-01;-400.14;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Abr/2024;2024-04-01;-1144.43;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Mai/2024;2024-05-01;-406.18;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Jun/2024;2024-06-01;-409.1;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Jul/2024;2024-07-01;-411.87;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Ago/2024;2024-08-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;4;Parcelamento do Simples Nacional;Set/2024;2024-09-01;-418.12;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Jan/2024;2024-01-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Fev/2024;2024-02-01;-457.17;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Mar/2024;2024-03-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Abr/2024;2024-04-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Mai/2024;2024-05-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Jun/2024;2024-06-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Jul/2024;2024-07-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Ago/2024;2024-08-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;5;PIS;Set/2024;2024-09-01;0.0;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Jan/2024;2024-01-01;0.0;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Fev/2024;2024-02-01;-15100.39;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Mar/2024;2024-03-01;-8771.15;1 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Abr/2024;2024-04-01;-11174.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Mai/2024;2024-05-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Jun/2024;2024-06-01;0.0;2 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Jul/2024;2024-07-01;-7710.05;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Ago/2024;2024-08-01;-11561.94;3 Trimestre
2;2. Deduções da Receita Bruta;01;01. Impostos Sobre Vendas;6;Simples Nacional - DAS;Set/2024;2024-09-01;-9574.75;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Jan/2024;2024-01-01;-102.09;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Fev/2024;2024-02-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Mar/2024;2024-03-01;-3000.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Abr/2024;2024-04-01;-1000.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Mai/2024;2024-05-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Jun/2024;2024-06-01;-919.66;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Jul/2024;2024-07-01;-233.64;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Ago/2024;2024-08-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;1;Aluguel de Maquinas e Equipamentos;Set/2024;2024-09-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Jan/2024;2024-01-01;-1334.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Fev/2024;2024-02-01;-1185.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Mar/2024;2024-03-01;-1217.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Abr/2024;2024-04-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Mai/2024;2024-05-01;-1564.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Jun/2024;2024-06-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Jul/2024;2024-07-01;-375.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Ago/2024;2024-08-01;-1184.5;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;2;Devolução de Serviços;Set/2024;2024-09-01;-1759.5;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Jan/2024;2024-01-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Fev/2024;2024-02-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Mar/2024;2024-03-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Abr/2024;2024-04-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Mai/2024;2024-05-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Jun/2024;2024-06-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Jul/2024;2024-07-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Ago/2024;2024-08-01;-200.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;3;Diária de Prestador de Serviço;Set/2024;2024-09-01;-170.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Jan/2024;2024-01-01;-1376.78;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Fev/2024;2024-02-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Mar/2024;2024-03-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Abr/2024;2024-04-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Mai/2024;2024-05-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Jun/2024;2024-06-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Jul/2024;2024-07-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Ago/2024;2024-08-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;4;Laudos de Exames Terceirizados;Set/2024;2024-09-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Jan/2024;2024-01-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Fev/2024;2024-02-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Mar/2024;2024-03-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Abr/2024;2024-04-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Mai/2024;2024-05-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Jun/2024;2024-06-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Jul/2024;2024-07-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Ago/2024;2024-08-01;-22.04;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;5;Materiais Aplicados na Prestação de Serviços;Set/2024;2024-09-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Jan/2024;2024-01-01;-662.24;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Fev/2024;2024-02-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Mar/2024;2024-03-01;-18.99;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Abr/2024;2024-04-01;-1191.73;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Mai/2024;2024-05-01;-408.18;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Jun/2024;2024-06-01;-946.04;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Jul/2024;2024-07-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Ago/2024;2024-08-01;-698.29;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;6;Material Medico Hospitalar;Set/2024;2024-09-01;-3083.54;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Jan/2024;2024-01-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Fev/2024;2024-02-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Mar/2024;2024-03-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Abr/2024;2024-04-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Mai/2024;2024-05-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Jun/2024;2024-06-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Jul/2024;2024-07-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Ago/2024;2024-08-01;-790.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;7;Material Medico Odonto;Set/2024;2024-09-01;-85.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Jan/2024;2024-01-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Fev/2024;2024-02-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Mar/2024;2024-03-01;0.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Abr/2024;2024-04-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Mai/2024;2024-05-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Jun/2024;2024-06-01;0.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Jul/2024;2024-07-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Ago/2024;2024-08-01;0.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;8;Repasse Med ODONTO;Set/2024;2024-09-01;-1290.0;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Jan/2024;2024-01-01;-31549.4;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Fev/2024;2024-02-01;-20546.79;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Mar/2024;2024-03-01;-22063.0;1 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Abr/2024;2024-04-01;-9190.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Mai/2024;2024-05-01;-24053.0;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Jun/2024;2024-06-01;-7333.5;2 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Jul/2024;2024-07-01;-24323.4;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Ago/2024;2024-08-01;-22330.8;3 Trimestre
3;3. Custos Operacionais;03;03. Custo dos Serviços Prestados;9;Repasse Médicos;Set/2024;2024-09-01;-21621.5;3 Trimestre
